PROVNUM,PROVNAME,STATE,MDScensus,Fine Amount,WorkDate,Total_RN_Hours,Contractor_RN_Hours,Total_LPN_Hours,Contractor_LPN_Hours,Total_CNA_Hours,Contractor_CNA_Hours,Total_Hours,Total_Contractor_Hours,Contractor_Percentage,Opportunity_Score,Opportunity_Tier
275106,INTERMOUNTAIN HEALTH HOLY ROSARY HOSPITAL,MT,43.76923076923077,1591772.0,91,4466.65,0.0,297.51,0.0,12367.59,0.0,17131.75,0.0,0.0,15917720.0,High
455714,NORTHWEST HEALTH AND REHABILITATION CENTER,TX,100.0,1590225.0,182,3497.0,0.0,14804.7,0.0,30798.54,0.0,49100.240000000005,0.0,0.0,15902250.0,High
165606,PERRY LUTHERAN HOME,IA,60.75824175824176,1578395.0,273,5286.18,0.0,4278.0,0.0,20713.38,0.0,30277.56,0.0,0.0,15783950.0,High
525179,MANOR OF KENOSHA (THE),WI,84.0,1575079.0,55,1738.75,0.0,3897.5,0.0,9470.0,0.0,15106.25,0.0,0.0,15750790.0,High
455532,PLEASANT SPRINGS HEALTHCARE CENTER,TX,59.604395604395606,1566110.0,91,909.21,0.0,3671.64,0.0,6212.67,0.0,10793.52,0.0,0.0,15661100.0,High
455412,BROOKHAVEN NURSING AND REHABILITATION CENTER,TX,100.21978021978022,1564836.0,182,8074.02,0.0,15063.52,0.0,28748.5,0.0,51886.04,0.0,0.0,15648360.0,High
265865,BIRCH POINTE HEALTH AND REHABILITATION,MO,101.92307692307692,1564563.0,91,1246.46,0.0,6944.28,0.0,14024.12,0.0,22214.86,0.0,0.0,15645630.0,High
455687,ALAMEDA OAKS NURSING CENTER,TX,47.68131868131868,1564563.0,182,3584.7400000000002,0.0,5136.96,0.0,15529.22,0.0,24250.92,0.0,0.0,15645630.0,High
46A058,MAPLE RIDGE REHABILITATION AND NURSING,UT,34.91208791208791,1558921.0,273,3236.19,0.0,3627.24,0.0,12519.6,0.0,19383.03,0.0,0.0,15589210.0,High
105265,EMERALD COAST CENTER,FL,102.83516483516483,1557374.0,91,2559.0,0.0,6105.0,0.0,18638.25,0.0,27302.25,0.0,0.0,15573740.0,High
395848,BARCLAY FRIENDS,PA,62.637362637362635,1556555.0,273,17757.09,0.0,12054.69,0.0,42198.75,0.0,72010.53,0.0,0.0,15565550.0,High
44E132,TENNOVA NEWPORT CONVALESCENT CENTER,TN,47.010989010989015,1556373.0,728,17838.0,0.0,16696.0,0.0,73234.0,0.0,107768.0,0.0,0.0,15563730.0,High
505296,ST FRANCIS OF BELLINGHAM,WA,50.824175824175825,28772562.0,637,22711.5,336.0,35434.0,224.0,78485.19,1974.0,136630.69,2534.0,1.854634562703299,15513871.346202763,High
525625,LAKELAND HEALTH CARE CTR,WI,79.20879120879121,11580660.0,91,4000.25,5.0,4407.25,24.75,19118.25,177.75,27525.75,207.5,0.75383958656894,15362233.831084337,High
435099,ESTELLINE NURSING AND CARE CENTER,SD,53.94505494505494,1531075.0,91,2523.75,0.0,1657.25,0.0,10392.63,0.0,14573.63,0.0,0.0,15310750.0,High
395012,BROOKVIEW HEALTH CARE CENTER,PA,52.73626373626374,1528891.0,91,3789.15,0.0,4200.25,0.0,13917.0,0.0,21906.4,0.0,0.0,15288910.0,High
115721,SENIOR CARE CENTER - BRUNSWICK,GA,144.67032967032966,1528891.0,182,5011.6,0.0,29693.0,0.0,47932.2,0.0,82636.79999999999,0.0,0.0,15288910.0,High
015468,ASPIRE PHYSICAL RECOVERY CENTER AT CAHABA RIVER,AL,108.67032967032966,1528891.0,91,6489.24,0.0,8425.85,0.0,14480.31,0.0,29395.4,0.0,0.0,15288910.0,High
165275,CREST HAVEN CARE CENTRE,IA,29.032967032967033,1528891.0,273,1648.02,0.0,1637.19,0.0,14566.5,0.0,17851.71,0.0,0.0,15288910.0,High
465089,ROCKY MOUNTAIN CARE - WILLOW SPRINGS,UT,97.43956043956044,1524614.0,182,10811.9,0.0,6639.1,0.0,35381.24,0.0,52832.24,0.0,0.0,15246140.0,High
135146,CASCADIA OF BOISE,ID,93.98901098901099,1518062.0,273,7955.94,0.0,29558.52,0.0,40749.99,0.0,78264.45,0.0,0.0,15180620.0,High
455855,KENNEDY HEALTH & REHAB,TX,62.065934065934066,1515969.0,91,677.3,0.0,5897.3,0.0,7994.33,0.0,14568.93,0.0,0.0,15159690.0,High
505261,LAKE RIDGE CENTER,WA,59.76923076923077,6726265.0,91,2387.24,32.07,3612.29,38.64,9921.48,0.0,15921.009999999998,70.71000000000001,0.44413011486080356,15144807.287180027,High
155789,RIDGEWOOD HEALTH CAMPUS,IN,64.38461538461539,1512784.0,91,3552.86,0.0,4052.18,0.0,7916.69,0.0,15521.73,0.0,0.0,15127840.0,High
455895,FIVE POINTS AT LAKE HIGHLANDS NURSING AND REHAB,TX,159.73626373626374,1501136.0,182,12089.18,0.0,22689.68,0.0,41721.08,0.0,76499.94,0.0,0.0,15011360.0,High
146179,HEALTHBRIDGE OF ARLINGTON HTS,IL,52.94505494505494,1496677.0,91,7860.47,0.0,2895.86,0.0,9411.05,0.0,20167.379999999997,0.0,0.0,14966770.0,High
495038,MANASSAS HEALTH AND REHAB CENTER,VA,112.41758241758242,1490307.0,91,3560.25,0.0,9121.0,0.0,20479.75,0.0,33161.0,0.0,0.0,14903070.0,High
525108,ALLIS CARE CENTER,WI,79.98901098901099,44084222.0,637,29389.64,689.5,55630.75,1664.25,126365.33,3912.93,211385.72,6266.68,2.964571116724441,14870354.012188016,High
065233,HALLMARK NURSING CENTER,CO,88.35164835164835,1511874.0,91,5494.03,0.0,4189.34,0.0,16231.05,26.36,25914.42,26.36,0.10171942879678574,14863178.23333839,High
14E392,WEST CHICAGO TERRACE,IL,89.02197802197803,1483664.0,273,11719.2,0.0,7123.8,0.0,26091.0,0.0,44934.0,0.0,0.0,14836640.0,High
25E115,OAK GROVE RETIREMENT HOME,MS,58.472527472527474,1473745.0,91,524.88,0.0,4245.3,0.0,9343.66,0.0,14113.84,0.0,0.0,14737450.0,High
185238,"VANCEBURG REHAB AND CARE, LLC",KY,86.4065934065934,1473745.0,182,3697.5,0.0,9841.0,0.0,29535.5,0.0,43074.0,0.0,0.0,14737450.0,High
396035,SCOTTDALE HEALTHCARE & REHABILITATION CENTER,PA,29.285714285714285,1471379.0,182,4063.4,0.0,7580.0,0.0,10032.4,0.0,21675.8,0.0,0.0,14713790.0,High
245534,CAPITOL VIEW TRANSITIONAL CARE CENTER,MN,27.032967032967033,1462461.0,91,7244.5,0.0,4743.25,0.0,6852.25,0.0,18840.0,0.0,0.0,14624610.0,High
085025,CHURCHMAN VILLAGE,DE,95.65934065934066,1459549.0,91,4283.88,0.0,7691.46,0.0,17290.11,0.0,29265.45,0.0,0.0,14595490.0,High
515174,COMPLETE CARE AT OAK RIDGE LLC,WV,69.31868131868131,1459549.0,91,2830.25,0.0,5279.25,0.0,13673.25,0.0,21782.75,0.0,0.0,14595490.0,High
055287,VALLEY PALMS CARE CENTER,CA,93.21978021978022,1459549.0,182,7155.0,0.0,16954.06,0.0,40551.22,0.0,64660.28,0.0,0.0,14595490.0,High
455457,FORT WORTH WELLNESS & REHABILITATION,TX,75.03296703296704,1458366.0,91,1533.34,0.0,4931.1,0.0,8398.51,0.0,14862.95,0.0,0.0,14583660.0,High
455575,RETAMA MANOR NURSING CENTER,TX,114.23076923076923,1456273.0,182,1902.34,0.0,22307.5,0.0,32320.26,0.0,56530.1,0.0,0.0,14562730.0,High
105196,THE LODGE HEALTHCARE AND REHABILITATION CENTER,FL,94.97802197802197,1456091.0,91,1913.29,0.0,7400.25,0.0,17950.94,0.0,27264.48,0.0,0.0,14560910.0,High
245454,SANDSTONE HEALTH CARE CENTER,MN,40.84615384615385,1453088.0,91,2345.25,0.0,4185.5,0.0,11277.25,0.0,17808.0,0.0,0.0,14530880.0,High
146181,AVONDALE ESTATES OF ELGIN,IL,65.63736263736264,1452178.0,91,7716.0,0.0,5764.25,0.0,14706.25,0.0,28186.5,0.0,0.0,14521780.0,High
045451,CREEKSIDE AT THE SPRINGS,AR,80.98901098901099,1448265.0,91,2555.1,0.0,6479.5,0.0,14564.3,0.0,23598.9,0.0,0.0,14482650.0,High
065153,VISTA GRANDE REHABILITATION AND HEALTHCARE CENTER,CO,64.71428571428571,1447992.0,91,2646.7,0.0,915.2,0.0,10899.5,0.0,14461.4,0.0,0.0,14479920.0,High
155115,CARDINAL NURSING AND REHABILITATION CENTER,IN,59.1978021978022,1446809.0,182,4798.94,0.0,3875.9,0.0,18680.4,0.0,27355.24,0.0,0.0,14468090.0,High
505491,EVERETT CENTER,WA,71.58241758241758,34420932.0,273,14332.65,174.03,18365.52,1576.08,40809.33,0.0,73507.5,1750.11,2.380859096010611,14457357.87459074,High
505042,BALLARD  CENTER,WA,97.89010989010988,16586297.0,455,35003.85,0.0,33772.5,0.0,76227.05,1666.7,145003.40000000002,1666.7,1.149421323913784,14430128.147895843,High
085028,WILMINGTON NURSING  & REHABILITATION CENTER,DE,118.08791208791209,37195522.0,546,22735.5,1350.0,76209.0,1366.5,136312.5,3358.5,235257.0,6075.0,2.5822823550415075,14404126.61589136,High
145031,LOFT REHAB & NURSING OF NORMAL,IL,90.36263736263736,48600461.0,728,27703.76,2815.76,40668.0,3843.04,128832.16,0.0,197203.91999999998,6658.8,3.376606306811751,14393286.212241124,High
065399,RIO GRANDE REHABILITATION AND HEALTHCARE CENTER,CO,56.120879120879124,1436162.0,91,2968.9,0.0,1099.7,0.0,9964.85,0.0,14033.45,0.0,0.0,14361620.0,High
265845,UNIVERSITY HEALTH LAKEWOOD CARE CENTER,MO,151.3846153846154,1434979.0,91,3871.4900000000002,0.0,7896.2,0.0,19151.01,0.0,30918.699999999997,0.0,0.0,14349790.0,High
345124,PRUITTHEALTH-ELKIN,NC,91.62637362637362,1431794.0,91,3523.92,0.0,6938.34,0.0,15888.91,0.0,26351.17,0.0,0.0,14317940.0,High
455862,CORAL REHABILITATION AND NURSING OF AUSTIN,TX,71.82417582417582,8254246.0,455,6523.25,425.0,20380.8,0.0,46669.75,0.0,73573.8,425.0,0.5776512834731928,14289323.396583531,High
396135,ALLIED SERVICES TRANSITIONAL REHAB UNIT,PA,26.615384615384617,1421966.0,182,4609.92,0.0,7196.96,0.0,13530.0,0.0,25336.88,0.0,0.0,14219660.0,High
065146,HAMPDEN HILLS POST ACUTE,CO,182.57142857142858,1421420.0,182,8185.02,0.0,26318.04,0.0,66128.28,0.0,100631.34,0.0,0.0,14214200.0,High
16E263,SANFORD SENIOR CARE SHELDON,IA,50.08791208791209,1420510.0,182,6968.44,0.0,2875.32,0.0,14972.6,0.0,24816.36,0.0,0.0,14205100.0,High
065113,MEDALLION POST ACUTE REHABILITATION,CO,57.73626373626374,2007551.0,182,2728.7,0.0,8054.0,0.0,24420.56,49.8,35203.26,49.8,0.14146417121596125,14191232.894831326,High
015464,"ASPIRE PHYSICAL RECOVERY CENTER AT HOOVER, LLC",AL,98.4065934065934,1418963.0,91,3441.04,0.0,7698.63,0.0,14495.62,0.0,25635.29,0.0,0.0,14189630.0,High
285116,CLARKSON COMMUNITY CARE CENTER INC,NE,29.087912087912088,1418963.0,182,2568.1,0.0,2804.7400000000002,0.0,14126.52,0.0,19499.36,0.0,0.0,14189630.0,High
445503,PERRY COUNTY NURSING HOME,TN,81.25274725274726,1418963.0,91,821.25,0.0,7251.75,0.0,17228.5,0.0,25301.5,0.0,0.0,14189630.0,High
515159,EAGLE POINTE HEALTHCARE CENTER,WV,111.92307692307692,1418963.0,91,4235.82,0.0,8812.75,0.0,20817.25,0.0,33865.82,0.0,0.0,14189630.0,High
105030,"MIAMI JEWISH HEALTH SYSTEMS, INC",FL,299.84615384615387,1418963.0,91,16372.63,0.0,34520.75,0.0,108950.73,0.0,159844.11,0.0,0.0,14189630.0,High
345156,HARMONY HALL NURSING AND REHABILITATION CENTER,NC,117.91208791208791,1418963.0,91,4215.6,0.0,3191.43,0.0,19618.7,0.0,27025.730000000003,0.0,0.0,14189630.0,High
125069,HALE OLA KINO BY ARCADIA,HI,28.45054945054945,1410227.0,546,14661.0,0.0,6928.5,0.0,56443.5,0.0,78033.0,0.0,0.0,14102270.0,High
495086,BAY POINTE REHABILITATION AND NURSING,VA,97.93406593406593,1408680.0,91,1510.06,0.0,7541.79,0.0,15985.45,0.0,25037.300000000003,0.0,0.0,14086800.0,High
01A193,FATHER PURCELL MEMORIAL EXCEPTIONAL CHILDREN'S CTR,AL,43.31868131868132,1397760.0,364,4597.48,0.0,16108.84,0.0,41202.88,0.0,61909.2,0.0,0.0,13977600.0,High
425362,ASHLEY RIVER HEALTHCARE,SC,94.17582417582418,41783742.0,546,16677.18,331.56,53314.020000000004,1157.22,113962.38,4035.42,183953.58000000002,5524.2,3.003040223517259,13913813.632193549,High
455592,WEST SIDE CAMPUS OF CARE,TX,178.85714285714286,1389479.0,91,5842.26,0.0,8949.68,0.0,23313.36,0.0,38105.3,0.0,0.0,13894790.0,High
445461,MAGNOLIA CREEK NURSING AND REHABILITATION,TN,87.52747252747253,1389479.0,182,3219.68,0.0,21302.16,0.0,23329.84,0.0,47851.68,0.0,0.0,13894790.0,High
055208,"SEAVIEW REHABILITATION & WELLNESS CENTER, LP",CA,45.065934065934066,1383018.0,91,557.06,0.0,5047.76,0.0,9406.01,0.0,15010.83,0.0,0.0,13830180.0,High
455831,PARIS HEALTHCARE CENTER,TX,31.0,2516241.0,91,1836.31,0.0,2697.93,0.0,4310.17,16.16,8844.41,16.16,0.18271427941490728,13771452.390352722,High
165211,GOOD SAMARITAN SOCIETY - OTTUMWA,IA,110.58241758241758,8016008.0,182,16706.28,49.0,6965.72,0.0,31863.28,275.12,55535.28,324.12,0.5836290012402927,13734766.406338392,High
255156,GRENADA REHABILITATION AND HEALTHCARE CENTER,MS,85.8021978021978,1367184.0,91,1858.19,0.0,7113.84,0.0,14720.99,0.0,23693.02,0.0,0.0,13671840.0,High
505531,HERON'S KEY,WA,20.34065934065934,1366365.0,91,2196.95,0.0,1207.39,0.0,4482.25,0.0,7886.59,0.0,0.0,13663650.0,High
155039,"WATERS OF PERU SKILLED NURSING FACILITY, THE",IN,32.747252747252745,1365000.0,91,1546.25,0.0,1612.25,0.0,5726.94,0.0,8885.439999999999,0.0,0.0,13650000.0,High
245460,JONES HARRISON RESIDENCE,MN,104.24175824175825,1365000.0,182,7739.8,0.0,2524.0,0.0,51717.0,0.0,61980.8,0.0,0.0,13650000.0,High
285210,CROWELL MEMORIAL HOME,NE,60.30769230769231,1365000.0,91,1346.29,0.0,1551.05,0.0,13725.71,0.0,16623.05,0.0,0.0,13650000.0,High
105301,VALENCIA HILLS HEALTH AND REHABILITATION CENTER,FL,225.85714285714286,1357538.0,91,6651.0,0.0,20092.25,0.0,47239.5,0.0,73982.75,0.0,0.0,13575380.0,High
155178,BRICKYARD HEALTHCARE - FOUNTAINVIEW CARE CENTER,IN,77.35164835164835,1354535.0,182,4717.3,0.0,11291.2,0.0,21085.66,0.0,37094.16,0.0,0.0,13545350.0,High
445508,OBION COUNTY NURSING HOME,TN,45.31868131868132,1351623.0,91,2056.9,0.0,5077.8,0.0,8533.68,0.0,15668.380000000001,0.0,0.0,13516230.0,High
056301,GOLDEN MODESTO CARE CENTER,CA,102.23076923076923,28914249.0,2002,57358.62,2018.5,203971.9,2964.5,510766.3,11610.5,772096.82,16593.5,2.1491475641617073,13453822.102382366,High
495422,DOCKSIDE HEALTH & REHAB CENTER,VA,82.81318681318682,1341340.0,91,392.25,0.0,7552.5,0.0,13149.0,0.0,21093.75,0.0,0.0,13413400.0,High
345194,GLENFLORA,NC,45.54945054945055,1336699.0,91,730.0,0.0,5185.25,0.0,12185.25,0.0,18100.5,0.0,0.0,13366990.0,High
345014,LINDEN PLACE CENTER FOR NURSING AND REHABILITATION,NC,78.17582417582418,1336517.0,273,3789.36,0.0,15852.03,0.0,34630.02,0.0,54271.409999999996,0.0,0.0,13365170.0,High
105296,DANIA POINTE CARE CENTER,FL,84.24175824175825,1321411.0,91,4660.4,0.0,4072.0,0.0,15305.6,0.0,24038.0,0.0,0.0,13214110.0,High
375477,ANADARKO NURSING & REHAB,OK,72.52747252747253,1321411.0,91,280.0,0.0,4077.75,0.0,10732.75,0.0,15090.5,0.0,0.0,13214110.0,High
165180,ODEBOLT SPECIALTY CARE,IA,27.945054945054945,1313403.0,91,1106.09,0.0,1883.11,0.0,5268.24,0.0,8257.439999999999,0.0,0.0,13134030.0,High
105029,COMMUNITY CONVALESCENT CENTER,FL,109.12087912087912,412776.0,91,1506.25,9.0,6748.75,0.0,20359.75,0.0,28614.75,9.0,0.031452310434303986,13123868.94,High
015431,"VALLEY VIEW HEALTH AND REHABILITATION, LLC",AL,124.32967032967034,1310491.0,273,19287.54,0.0,20590.98,0.0,61482.12,0.0,101360.64000000001,0.0,0.0,13104910.0,High
265799,"NEIGHBORHOODS AT QUAIL CREEK, THE",MO,94.08791208791209,1307852.0,91,4572.4,0.0,8046.0,0.0,17127.0,0.0,29745.4,0.0,0.0,13078520.0,High
085001,KENTMERE REHABILITATION AND HEALTHCARE CENTER,DE,86.02197802197803,1307852.0,91,5150.25,0.0,6784.25,0.0,17750.5,0.0,29685.0,0.0,0.0,13078520.0,High
525653,VIRGINIA HIGHLANDS CARE AND REHAB LLC,WI,54.879120879120876,22133020.0,273,8148.75,689.25,8116.5,186.0,35205.75,0.0,51471.0,875.25,1.7004721105088303,13015808.88226221,High
455544,PARADIGM AT STEVENS,TX,51.956043956043956,2612428.0,182,645.5,0.0,8327.0,46.0,13844.3,0.0,22816.8,46.0,0.20160583429753515,12958097.215304349,High
435092,HIGHMORE HEALTH,SD,39.30769230769231,1285284.0,182,3437.92,0.0,1199.16,0.0,11476.14,0.0,16113.22,0.0,0.0,12852840.0,High
155852,HARRISON SPRINGS HEALTH CAMPUS,IN,47.879120879120876,1283555.0,91,2273.25,0.0,3901.31,0.0,7351.1900000000005,0.0,13525.75,0.0,0.0,12835550.0,High
075432,"MATTATUCK HEALTH CARE FACILITY, INC.",CT,38.967032967032964,1279460.0,182,3757.4,0.0,339.5,0.0,5265.6,0.0,9362.5,0.0,0.0,12794600.0,High
505326,HEARTWOOD EXTENDED HEALTHCARE,WA,91.97802197802197,32318650.0,455,14077.7,2194.55,36448.6,725.0,107312.7,1067.5,157839.0,3987.05,2.526023352910244,12794279.974793393,High
125056,HALE MAKUA HEALTH SERVICES,HI,73.46153846153847,8171345.0,273,17390.25,0.0,5633.25,446.25,46740.75,0.0,69764.25,446.25,0.6396542641825863,12774627.572352942,High
146134,SALINE CARE NURSING & REHAB,IL,101.85714285714286,6145958.0,91,1181.59,0.0,8041.5,0.0,19517.42,138.35,28740.51,138.35,0.48137628733797694,12767471.439001085,High
165272,UNIVERSITY PARK NURSING & REHABILITATION CENTER,IA,70.0,1098370.0,182,5484.0,0.0,7499.0,32.0,24013.5,0.0,36996.5,32.0,0.08649466841457976,12698701.7828125,High
455475,WHITE SETTLEMENT NURSING CENTER,TX,92.06593406593407,1264627.0,91,1711.04,0.0,5760.66,0.0,13109.02,0.0,20580.72,0.0,0.0,12646270.0,High
145043,CITADEL CARE CENTER-KANKAKEE,IL,90.02197802197803,1263626.0,182,4231.0,0.0,11865.5,0.0,31965.0,0.0,48061.5,0.0,0.0,12636260.0,High
056412,NORTHRIDGE CARE CENTER,CA,95.79120879120879,1260805.0,182,4707.16,0.0,14679.88,0.0,42015.26,0.0,61402.3,0.0,0.0,12608050.0,High
395857,EPHRATA MANOR,PA,104.16483516483517,1259895.0,91,6275.29,0.0,7258.33,0.0,27344.31,0.0,40877.93,0.0,0.0,12598950.0,High
175191,STONEYBROOK RETIREMENT COMMUNITY,KS,35.59340659340659,1254253.0,91,1573.2,0.0,2156.9,0.0,6383.7,0.0,10113.8,0.0,0.0,12542530.0,High
245453,LB BROEN HOME,MN,44.747252747252745,1252979.0,91,812.15,0.0,3743.0,0.0,7218.25,0.0,11773.4,0.0,0.0,12529790.0,High
165193,DUNLAP SPECIALTY CARE,IA,28.736263736263737,21826350.0,546,9369.72,54.0,5920.68,649.02,25060.02,0.0,40350.42,703.02,1.7422866973875364,12527415.856831955,High
285080,HILLCREST NURSING HOME,NE,60.714285714285715,1242878.0,273,6666.75,0.0,10557.0,0.0,56475.75,0.0,73699.5,0.0,0.0,12428780.0,High
175201,DOWNS CARE AND REHAB,KS,38.84615384615385,657020.0,91,2369.95,5.75,1616.1,0.0,6881.06,0.0,10867.11,5.75,0.05291195175166167,12417232.369043477,High
455893,GRACE CARE CENTER OF HENRIETTA,TX,32.72527472527472,1240057.0,91,153.68,0.0,3299.21,0.0,5074.58,0.0,8527.47,0.0,0.0,12400570.0,High
245522,LIVING MEADOWS AT LUTHER - MADELIA,MN,36.30769230769231,1240057.0,91,1369.25,0.0,2431.75,0.0,5824.31,0.0,9625.310000000001,0.0,0.0,12400570.0,High
165226,MANLY SPECIALTY CARE,IA,40.582417582417584,1240057.0,91,2280.64,0.0,1792.03,0.0,7322.13,0.0,11394.8,0.0,0.0,12400570.0,High
375478,"SUMMERS HEALTHCARE, LLC",OK,19.395604395604394,1240057.0,91,24.0,0.0,1861.3700000000001,0.0,3934.95,0.0,5820.32,0.0,0.0,12400570.0,High
045439,GOSNELL HEALTH AND REHAB,AR,46.857142857142854,1240057.0,91,1309.02,0.0,4055.3,0.0,8013.5199999999995,0.0,13377.84,0.0,0.0,12400570.0,High
056244,GRAND PARK CONVALESCENT HOSPITAL,CA,146.9010989010989,1235325.0,91,4625.0,0.0,12158.13,0.0,33542.97,0.0,50326.1,0.0,0.0,12353250.0,High
395938,COMPLETE CARE AT BERKSHIRE LLC,PA,118.67032967032966,1220856.0,91,2063.75,0.0,9737.75,0.0,21806.0,0.0,33607.5,0.0,0.0,12208560.0,High
065001,LOWRY HILLS CARE AND REHABILITATION,CO,91.6043956043956,1219400.0,273,13133.61,0.0,15920.76,0.0,50508.72,0.0,79563.09,0.0,0.0,12194000.0,High
245591,GOOD SAMARITAN SOCIETY - PIPESTONE,MN,55.48351648351648,1219127.0,91,1992.15,0.0,3543.42,0.0,10966.44,0.0,16502.010000000002,0.0,0.0,12191270.0,High
265771,SOUTHGATE LIVING CENTER,MO,69.9010989010989,1219127.0,91,995.75,0.0,4734.25,0.0,7668.0,0.0,13398.0,0.0,0.0,12191270.0,High
375486,HIGHLAND PARK HEALTH CARE,OK,74.63736263736264,1219127.0,91,837.23,0.0,4342.25,0.0,12612.08,0.0,17791.559999999998,0.0,0.0,12191270.0,High
146154,CONCORDIA VILLAGE CARE CENTER,IL,50.065934065934066,1214850.0,91,2740.3,0.0,3399.57,0.0,13913.11,0.0,20052.980000000003,0.0,0.0,12148500.0,High
265778,COLUMBIA MANOR HEALTH & REHABILITATION,MO,37.879120879120876,1204021.0,91,1743.61,0.0,1326.32,0.0,4100.78,0.0,7170.709999999999,0.0,0.0,12040210.0,High
505269,VANCOUVER SPECIALTY AND REHAB CARE,WA,83.06593406593407,5333237.0,273,16376.46,0.0,36814.11,0.0,59777.73,504.0,112968.3,504.0,0.4461428560047376,11954101.535458334,High
146121,BENTON REHAB & HCC,IL,31.45054945054945,28820610.0,546,9073.62,1133.4,13401.66,0.0,35990.28,277.32,58465.56,1410.72,2.412907701559688,11944348.298681522,High
345039,SUMMERSTONE HEALTH AND REHABILITATION CENTER,NC,98.23076923076923,18856110.0,273,5108.4,38.1,25734.6,254.1,50544.0,992.7,81387.0,1284.9,1.5787533635592907,11943670.515759982,High
505329,BUENA VISTA HEALTHCARE,WA,33.35164835164835,1192464.0,91,1251.75,0.0,2191.25,0.0,5994.5,0.0,9437.5,0.0,0.0,11924640.0,High
335858,WOODLAND POND AT NEW PALTZ,NY,35.35164835164835,1192191.0,273,6510.0,0.0,18138.0,0.0,28098.0,0.0,52746.0,0.0,0.0,11921910.0,High
255346,SINGING RIVER SKILLED NURSING FACILITY,MS,24.395604395604394,1191645.0,91,3271.35,0.0,4443.72,0.0,6510.97,0.0,14226.04,0.0,0.0,11916450.0,High
255185,INDIANOLA REHABILITATION AND HEALTHCARE CENTER,MS,70.26373626373626,1191645.0,91,928.17,0.0,4036.22,0.0,14674.04,0.0,19638.43,0.0,0.0,11916450.0,High
245511,CURA OF MONTICELLO,MN,53.065934065934066,1185002.0,91,4478.0,0.0,1953.75,0.0,13910.5,0.0,20342.25,0.0,0.0,11850020.0,High
105207,BEDROCK REHABILITATION AND NURSING CENTER AT MELBO,FL,120.17582417582418,1729728.0,182,12740.5,101.5,10180.0,0.0,46595.5,0.0,69516.0,101.5,0.1460095517578687,11846677.009655172,High
525567,NORTHERN LIGHTS HCC,WI,38.53846153846154,1183000.0,91,1856.1,0.0,1578.79,0.0,8387.34,0.0,11822.23,0.0,0.0,11830000.0,High
455904,ROWLETT HEALTH AND REHABILITATION CENTER,TX,120.45054945054945,1183000.0,182,1518.92,0.0,21562.72,0.0,25078.2,0.0,48159.84,0.0,0.0,11830000.0,High
185236,CHAUTAUQUA HEALTH AND REHABILITATION,KY,112.91208791208791,1183000.0,91,1807.53,0.0,6912.28,0.0,20371.54,0.0,29091.35,0.0,0.0,11830000.0,High
065165,RIVERBEND HEALTH AND REHABILITATION CENTER,CO,75.17582417582418,1183000.0,91,4589.16,0.0,2018.69,0.0,10036.25,0.0,16644.1,0.0,0.0,11830000.0,High
265797,RIDGE CREST NURSING CENTER,MO,48.48351648351648,1183000.0,91,1261.75,0.0,1953.75,0.0,3856.5,0.0,7072.0,0.0,0.0,11830000.0,High
155856,"LAURELS OF GOSHEN, THE",IN,46.18681318681319,1183000.0,182,2817.38,0.0,6098.58,0.0,26069.38,0.0,34985.34,0.0,0.0,11830000.0,High
245593,GOOD SAMARITAN SOCIETY - ST JAMES,MN,31.54945054945055,10873226.0,273,4126.2,210.0,4075.92,0.0,14537.01,0.0,22739.129999999997,210.0,0.923518182094038,11773699.97778,High
535030,NEW HORIZONS CARE CENTER,WY,56.64835164835165,1176539.0,91,3058.96,0.0,2767.28,0.0,12639.289999999999,0.0,18465.53,0.0,0.0,11765390.0,High
265852,ST JOSEPH CHATEAU,MO,63.9010989010989,1175629.0,273,2581.65,0.0,5547.66,0.0,19813.62,0.0,27942.93,0.0,0.0,11756290.0,High
425312,MUSC HEALTH MULLINS NURSING HOME,SC,77.78021978021978,1168804.0,91,1737.25,0.0,5550.0,0.0,16048.75,0.0,23336.0,0.0,0.0,11688040.0,High
375554,SAINT SIMEONS EPISCOPAL HOME,OK,77.2967032967033,1168167.0,364,4351.0,0.0,34238.0,0.0,97153.0,0.0,135742.0,0.0,0.0,11681670.0,High
455983,ST. CATHERINE CENTER,TX,147.21978021978023,1167621.0,91,5759.57,0.0,13588.36,0.0,27783.03,0.0,47130.96,0.0,0.0,11676210.0,High
185244,STANFORD CROSSING,KY,107.48351648351648,22357608.0,182,4057.5,0.0,15368.5,0.0,40105.840000000004,1149.34,59531.840000000004,1149.34,1.9306307347463136,11580468.288223851,High
115773,"TERRACES AT PEACHTREE HILLS PLACE, THE",GA,21.75824175824176,1156337.0,273,4805.25,0.0,2592.0,0.0,21792.51,0.0,29189.76,0.0,0.0,11563370.0,High
515167,SHENANDOAH CENTER,WV,74.82417582417582,4410679.0,91,3920.0299999999997,0.0,3416.13,65.02000000000001,9679.91,0.0,17016.07,65.02000000000001,0.3821093824837346,11542974.871044291,High
14E579,ROCK RIVER GARDENS,IL,41.02197802197802,5004818.0,182,192.28,65.03999999999999,3518.0,0.0,11267.12,0.0,14977.400000000001,65.03999999999999,0.4342542764431743,11525086.272017222,High
425401,STILL HOPES EPISCOPAL RETIREMENT COMMUNITY,SC,19.54945054945055,1151059.0,91,2118.6,0.0,2154.59,0.0,7607.31,0.0,11880.5,0.0,0.0,11510590.0,High
